RecordID,Country,Gender,Education,Question Type,Value
45,Mozambique,F,Higher,1,0.4
45,Mozambique,F,No education,1,2.5
45,Mozambique,F,Primary,1,2.5
45,Mozambique,F,Secondary,1,2.2
185,Mozambique,F,Higher,4,1.0
185,Mozambique,F,No education,4,8.7
185,Mozambique,F,Primary,4,8.1
185,Mozambique,F,Secondary,4,4.9
255,Mozambique,F,Higher,5,1.0
255,Mozambique,F,No education,5,3.4
255,Mozambique,F,Primary,5,4.8
255,Mozambique,F,Secondary,5,4.3
325,Mozambique,F,Higher,6,1.0
325,Mozambique,F,No education,6,5.2
325,Mozambique,F,Primary,6,6.4
325,Mozambique,F,Secondary,6,3.5
395,Mozambique,M,Higher,2,3.9
395,Mozambique,M,No education,2,26.2
395,Mozambique,M,Primary,2,17.7
395,Mozambique,M,Secondary,2,13.2
115,Mozambique,M,Higher,3,1.7
115,Mozambique,M,No education,3,14.2
115,Mozambique,M,Primary,3,9.7
115,Mozambique,M,Secondary,3,5.8
45,Mozambique,M,Higher,1,0.0
45,Mozambique,M,No education,1,10.6
45,Mozambique,M,Primary,1,6.5
45,Mozambique,M,Secondary,1,2.8
185,Mozambique,M,Higher,4,0.9
185,Mozambique,M,No education,4,10.1
185,Mozambique,M,Primary,4,8.5
185,Mozambique,M,Secondary,4,6.3
255,Mozambique,M,Higher,5,0.4
255,Mozambique,M,No education,5,10.8
255,Mozambique,M,Primary,5,8.4
255,Mozambique,M,Secondary,5,5.6
325,Mozambique,M,Higher,6,1.3
325,Mozambique,M,No education,6,10.1
325,Mozambique,M,Primary,6,8.1
325,Mozambique,M,Secondary,6,3.8
396,Myanmar,F,Higher,2,33.4
396,Myanmar,F,No education,2,52.1
396,Myanmar,F,Primary,2,54.7
396,Myanmar,F,Secondary,2,51.9
116,Myanmar,F,Higher,3,5.3
116,Myanmar,F,No education,3,14.4
116,Myanmar,F,Primary,3,11.5
116,Myanmar,F,Secondary,3,8.5
46,Myanmar,F,Higher,1,3.1
46,Myanmar,F,No education,1,16.0
46,Myanmar,F,Primary,1,16.3
46,Myanmar,F,Secondary,1,10.3
186,Myanmar,F,Higher,4,8.4
186,Myanmar,F,No education,4,26.3
186,Myanmar,F,Primary,4,25.6
186,Myanmar,F,Secondary,4,19.3
256,Myanmar,F,Higher,5,26.4
256,Myanmar,F,No education,5,41.8
256,Myanmar,F,Primary,5,45.2
256,Myanmar,F,Secondary,5,43.0
326,Myanmar,F,Higher,6,4.3
326,Myanmar,F,No education,6,14.2
326,Myanmar,F,Primary,6,12.4
326,Myanmar,F,Secondary,6,8.6
396,Myanmar,M,Higher,2,34.9
396,Myanmar,M,No education,2,42.6
396,Myanmar,M,Primary,2,48.2
396,Myanmar,M,Secondary,2,53.5
116,Myanmar,M,Higher,3,6.0
116,Myanmar,M,No education,3,17.8
116,Myanmar,M,Primary,3,12.6
116,Myanmar,M,Secondary,3,13.6
46,Myanmar,M,Higher,1,3.5
46,Myanmar,M,No education,1,6.8
46,Myanmar,M,Primary,1,9.8
46,Myanmar,M,Secondary,1,7.8
186,Myanmar,M,Higher,4,9.1
186,Myanmar,M,No education,4,14.8
186,Myanmar,M,Primary,4,17.8
186,Myanmar,M,Secondary,4,17.2
256,Myanmar,M,Higher,5,32.6
256,Myanmar,M,No education,5,29.6
256,Myanmar,M,Primary,5,38.7
256,Myanmar,M,Secondary,5,44.4
326,Myanmar,M,Higher,6,5.5
326,Myanmar,M,No education,6,9.5
326,Myanmar,M,Primary,6,9.9
326,Myanmar,M,Secondary,6,11.1
397,Namibia,F,Higher,2,9.8
397,Namibia,F,No education,2,43.5
397,Namibia,F,Primary,2,40.2
397,Namibia,F,Secondary,2,26.4
117,Namibia,F,Higher,3,2.9
117,Namibia,F,No education,3,23.2
117,Namibia,F,Primary,3,19.9
117,Namibia,F,Secondary,3,9.6
47,Namibia,F,Higher,1,1.4
47,Namibia,F,No education,1,20.3
47,Namibia,F,Primary,1,16.6
47,Namibia,F,Secondary,1,8.7
187,Namibia,F,Higher,4,2.6
187,Namibia,F,No education,4,23.3
187,Namibia,F,Primary,4,20.4
187,Namibia,F,Secondary,4,11.6
257,Namibia,F,Higher,5,6.1
257,Namibia,F,No education,5,29.6
257,Namibia,F,Primary,5,27.8
257,Namibia,F,Secondary,5,19.0
327,Namibia,F,Higher,6,1.8
327,Namibia,F,No education,6,17.4
327,Namibia,F,Primary,6,14.4
327,Namibia,F,Secondary,6,6.1
397,Namibia,M,Higher,2,12.8
397,Namibia,M,No education,2,21.6
397,Namibia,M,Primary,2,29.5
397,Namibia,M,Secondary,2,20.4
117,Namibia,M,Higher,3,3.0
117,Namibia,M,No education,3,11.0
117,Namibia,M,Primary,3,11.7
117,Namibia,M,Secondary,3,9.2
47,Namibia,M,Higher,1,1.0
47,Namibia,M,No education,1,7.4
47,Namibia,M,Primary,1,7.7
47,Namibia,M,Secondary,1,3.6
187,Namibia,M,Higher,4,5.3
187,Namibia,M,No education,4,11.9
187,Namibia,M,Primary,4,13.9
187,Namibia,M,Secondary,4,8.4
257,Namibia,M,Higher,5,8.1
257,Namibia,M,No education,5,14.9
257,Namibia,M,Primary,5,19.6
257,Namibia,M,Secondary,5,13.2
327,Namibia,M,Higher,6,3.0
327,Namibia,M,No education,6,1.1
327,Namibia,M,Primary,6,5.4
327,Namibia,M,Secondary,6,2.1
398,Nepal,F,Higher,2,17.4
398,Nepal,F,No education,2,29.8
398,Nepal,F,Primary,2,32.8
398,Nepal,F,Secondary,2,30.1
118,Nepal,F,Higher,3,2.6
118,Nepal,F,No education,3,12.6
118,Nepal,F,Primary,3,12.1
118,Nepal,F,Secondary,3,6.4
48,Nepal,F,Higher,1,1.1
48,Nepal,F,No education,1,5.6
48,Nepal,F,Primary,1,4.1
48,Nepal,F,Secondary,1,1.9
188,Nepal,F,Higher,4,4.6
188,Nepal,F,No education,4,15.1
188,Nepal,F,Primary,4,13.8
188,Nepal,F,Secondary,4,10.5
258,Nepal,F,Higher,5,15.3
258,Nepal,F,No education,5,25.1
258,Nepal,F,Primary,5,26.8
258,Nepal,F,Secondary,5,26.4
328,Nepal,F,Higher,6,0.8
328,Nepal,F,No education,6,4.6
328,Nepal,F,Primary,6,4.3
328,Nepal,F,Secondary,6,1.8
398,Nepal,M,Higher,2,10.8
398,Nepal,M,No education,2,28.2
398,Nepal,M,Primary,2,29.6
398,Nepal,M,Secondary,2,24.7
118,Nepal,M,Higher,3,3.1
118,Nepal,M,No education,3,18.1
118,Nepal,M,Primary,3,11.7
118,Nepal,M,Secondary,3,8.3
48,Nepal,M,Higher,1,0.2
48,Nepal,M,No education,1,3.9
48,Nepal,M,Primary,1,1.8
48,Nepal,M,Secondary,1,1.6
188,Nepal,M,Higher,4,2.9
188,Nepal,M,No education,4,14.2
188,Nepal,M,Primary,4,13.3
188,Nepal,M,Secondary,4,9.9
258,Nepal,M,Higher,5,8.1
258,Nepal,M,No education,5,24.9
258,Nepal,M,Primary,5,22.7
258,Nepal,M,Secondary,5,20.4
328,Nepal,M,Higher,6,1.1
328,Nepal,M,No education,6,7.4
328,Nepal,M,Primary,6,5.6
328,Nepal,M,Secondary,6,3.6
399,Nicaragua,F,Higher,2,2.7
399,Nicaragua,F,No education,2,22.6
399,Nicaragua,F,Primary,2,16.7
399,Nicaragua,F,Secondary,2,6.7
119,Nicaragua,F,Higher,3,0.5
119,Nicaragua,F,No education,3,9.8
119,Nicaragua,F,Primary,3,6.0
119,Nicaragua,F,Secondary,3,1.5
49,Nicaragua,F,Higher,1,0.7
49,Nicaragua,F,No education,1,10.2
49,Nicaragua,F,Primary,1,6.3
49,Nicaragua,F,Secondary,1,1.4
189,Nicaragua,F,Higher,4,0.7
189,Nicaragua,F,No education,4,12.3
189,Nicaragua,F,Primary,4,8.5
189,Nicaragua,F,Secondary,4,1.7
259,Nicaragua,F,Higher,5,2.3
259,Nicaragua,F,No education,5,16.7
259,Nicaragua,F,Primary,5,12.4
259,Nicaragua,F,Secondary,5,5.3
329,Nicaragua,F,Higher,6,0.5
329,Nicaragua,F,No education,6,6.4
329,Nicaragua,F,Primary,6,3.8
329,Nicaragua,F,Secondary,6,1.0
399,Nicaragua,M,Higher,2,0.0
399,Nicaragua,M,No education,2,0.0
399,Nicaragua,M,Primary,2,0.0
399,Nicaragua,M,Secondary,2,0.0
119,Nicaragua,M,Higher,3,0.0
119,Nicaragua,M,No education,3,0.0
119,Nicaragua,M,Primary,3,0.0
119,Nicaragua,M,Secondary,3,0.0
49,Nicaragua,M,Higher,1,0.0
49,Nicaragua,M,No education,1,0.0
49,Nicaragua,M,Primary,1,0.0
49,Nicaragua,M,Secondary,1,0.0
189,Nicaragua,M,Higher,4,0.0
189,Nicaragua,M,No education,4,0.0
189,Nicaragua,M,Primary,4,0.0
189,Nicaragua,M,Secondary,4,0.0
259,Nicaragua,M,Higher,5,0.0
259,Nicaragua,M,No education,5,0.0
259,Nicaragua,M,Primary,5,0.0
259,Nicaragua,M,Secondary,5,0.0
329,Nicaragua,M,Higher,6,0.0
329,Nicaragua,M,No education,6,0.0
329,Nicaragua,M,Primary,6,0.0
329,Nicaragua,M,Secondary,6,0.0
400,Niger,F,Higher,2,17.6
400,Niger,F,No education,2,60.1
400,Niger,F,Primary,2,63.2
400,Niger,F,Secondary,2,51.8
120,Niger,F,Higher,3,7.4
120,Niger,F,No education,3,51.4
120,Niger,F,Primary,3,52.8
120,Niger,F,Secondary,3,39.5
50,Niger,F,Higher,1,3.8
50,Niger,F,No education,1,36.0
50,Niger,F,Primary,1,34.8
50,Niger,F,Secondary,1,21.6
190,Niger,F,Higher,4,3.8
190,Niger,F,No education,4,44.1
190,Niger,F,Primary,4,43.1
190,Niger,F,Secondary,4,30.1
260,Niger,F,Higher,5,5.6
260,Niger,F,No education,5,43.4
260,Niger,F,Primary,5,41.0
260,Niger,F,Secondary,5,31.4
330,Niger,F,Higher,6,2.1
330,Niger,F,No education,6,51.4
330,Niger,F,Primary,6,52.5
330,Niger,F,Secondary,6,36.8
400,Niger,M,Higher,2,8.0
400,Niger,M,No education,2,24.8
400,Niger,M,Primary,2,34.4
400,Niger,M,Secondary,2,27.5
120,Niger,M,Higher,3,2.2
120,Niger,M,No education,3,18.1
120,Niger,M,Primary,3,25.8
120,Niger,M,Secondary,3,20.5
50,Niger,M,Higher,1,4.7
50,Niger,M,No education,1,8.2
50,Niger,M,Primary,1,12.7
50,Niger,M,Secondary,1,8.7
190,Niger,M,Higher,4,2.9
190,Niger,M,No education,4,14.7
190,Niger,M,Primary,4,20.2
190,Niger,M,Secondary,4,16.3
260,Niger,M,Higher,5,5.1
260,Niger,M,No education,5,13.6
260,Niger,M,Primary,5,20.2
260,Niger,M,Secondary,5,18.5
330,Niger,M,Higher,6,0.0
330,Niger,M,No education,6,13.1
330,Niger,M,Primary,6,17.9
330,Niger,M,Secondary,6,13.9
401,Nigeria,F,Higher,2,16.9
401,Nigeria,F,No education,2,41.6
401,Nigeria,F,Primary,2,38.5
401,Nigeria,F,Secondary,2,30.2
121,Nigeria,F,Higher,3,8.7
121,Nigeria,F,No education,3,26.3
121,Nigeria,F,Primary,3,24.8
121,Nigeria,F,Secondary,3,17.6
51,Nigeria,F,Higher,1,4.4
51,Nigeria,F,No education,1,20.2
51,Nigeria,F,Primary,1,15.7
51,Nigeria,F,Secondary,1,9.7
191,Nigeria,F,Higher,4,9.7
191,Nigeria,F,No education,4,32.7
191,Nigeria,F,Primary,4,28.1
191,Nigeria,F,Secondary,4,20.0
261,Nigeria,F,Higher,5,11.6
261,Nigeria,F,No education,5,28.0
261,Nigeria,F,Primary,5,28.7
261,Nigeria,F,Secondary,5,22.3
331,Nigeria,F,Higher,6,7.0
331,Nigeria,F,No education,6,27.8
331,Nigeria,F,Primary,6,19.1
331,Nigeria,F,Secondary,6,12.2
401,Nigeria,M,Higher,2,13.8
401,Nigeria,M,No education,2,27.9
401,Nigeria,M,Primary,2,28.5
401,Nigeria,M,Secondary,2,25.1
121,Nigeria,M,Higher,3,5.3
121,Nigeria,M,No education,3,16.3
121,Nigeria,M,Primary,3,16.6
121,Nigeria,M,Secondary,3,12.7
51,Nigeria,M,Higher,1,3.1
51,Nigeria,M,No education,1,11.6
51,Nigeria,M,Primary,1,9.0
51,Nigeria,M,Secondary,1,7.1
191,Nigeria,M,Higher,4,6.0
191,Nigeria,M,No education,4,15.1
191,Nigeria,M,Primary,4,16.4
191,Nigeria,M,Secondary,4,13.6
261,Nigeria,M,Higher,5,7.3
261,Nigeria,M,No education,5,13.8
261,Nigeria,M,Primary,5,15.8
261,Nigeria,M,Secondary,5,15.1
331,Nigeria,M,Higher,6,6.2
331,Nigeria,M,No education,6,18.3
331,Nigeria,M,Primary,6,12.5
331,Nigeria,M,Secondary,6,9.0
402,Pakistan,F,Higher,2,16.4
402,Pakistan,F,No education,2,55.0
402,Pakistan,F,Primary,2,39.5
402,Pakistan,F,Secondary,2,25.5
122,Pakistan,F,Higher,3,8.5
122,Pakistan,F,No education,3,44.5
122,Pakistan,F,Primary,3,29.2
122,Pakistan,F,Secondary,3,17.8
52,Pakistan,F,Higher,1,4.3
52,Pakistan,F,No education,1,27.1
52,Pakistan,F,Primary,1,16.7
52,Pakistan,F,Secondary,1,7.9
192,Pakistan,F,Higher,4,11.3
192,Pakistan,F,No education,4,44.2
192,Pakistan,F,Primary,4,28.4
192,Pakistan,F,Secondary,4,16.7
262,Pakistan,F,Higher,5,9.4
262,Pakistan,F,No education,5,38.3
262,Pakistan,F,Primary,5,25.6
262,Pakistan,F,Secondary,5,16.4
332,Pakistan,F,Higher,6,7.7
332,Pakistan,F,No education,6,38.7
332,Pakistan,F,Primary,6,24.8
332,Pakistan,F,Secondary,6,15.2
402,Pakistan,M,Higher,2,17.4
402,Pakistan,M,No education,2,54.3
402,Pakistan,M,Primary,2,41.2
402,Pakistan,M,Secondary,2,33.9
122,Pakistan,M,Higher,3,9.2
122,Pakistan,M,No education,3,32.4
122,Pakistan,M,Primary,3,22.0
122,Pakistan,M,Secondary,3,16.5
52,Pakistan,M,Higher,1,1.9
52,Pakistan,M,No education,1,5.5
52,Pakistan,M,Primary,1,5.4
52,Pakistan,M,Secondary,1,3.5
192,Pakistan,M,Higher,4,11.5
192,Pakistan,M,No education,4,40.4
192,Pakistan,M,Primary,4,30.6
192,Pakistan,M,Secondary,4,25.4
262,Pakistan,M,Higher,5,7.8
262,Pakistan,M,No education,5,28.0
262,Pakistan,M,Primary,5,20.3
262,Pakistan,M,Secondary,5,17.0
332,Pakistan,M,Higher,6,2.5
332,Pakistan,M,No education,6,18.6
332,Pakistan,M,Primary,6,9.3
332,Pakistan,M,Secondary,6,6.6
403,Peru,F,Higher,2,1.8
403,Peru,F,No education,2,6.8
403,Peru,F,Primary,2,6.1
403,Peru,F,Secondary,2,3.1
123,Peru,F,Higher,3,0.4
123,Peru,F,No education,3,2.1
123,Peru,F,Primary,3,1.7
123,Peru,F,Secondary,3,0.6
53,Peru,F,Higher,1,0.9
53,Peru,F,No education,1,1.9
53,Peru,F,Primary,1,1.6
53,Peru,F,Secondary,1,0.9
193,Peru,F,Higher,4,0.6
193,Peru,F,No education,4,2.3
193,Peru,F,Primary,4,2.0
193,Peru,F,Secondary,4,1.0
263,Peru,F,Higher,5,0.9
263,Peru,F,No education,5,4.1
263,Peru,F,Primary,5,4.2
263,Peru,F,Secondary,5,2.0
333,Peru,F,Higher,6,0.4
333,Peru,F,No education,6,1.6
333,Peru,F,Primary,6,1.0
333,Peru,F,Secondary,6,0.5
403,Peru,M,Higher,2,0.0
403,Peru,M,No education,2,0.0
403,Peru,M,Primary,2,0.0
403,Peru,M,Secondary,2,0.0
123,Peru,M,Higher,3,0.0
123,Peru,M,No education,3,0.0
123,Peru,M,Primary,3,0.0
123,Peru,M,Secondary,3,0.0
53,Peru,M,Higher,1,0.0
53,Peru,M,No education,1,0.0
53,Peru,M,Primary,1,0.0
53,Peru,M,Secondary,1,0.0
193,Peru,M,Higher,4,0.0
193,Peru,M,No education,4,0.0
193,Peru,M,Primary,4,0.0
193,Peru,M,Secondary,4,0.0
263,Peru,M,Higher,5,0.0
263,Peru,M,No education,5,0.0
263,Peru,M,Primary,5,0.0
263,Peru,M,Secondary,5,0.0
333,Peru,M,Higher,6,0.0
333,Peru,M,No education,6,0.0
333,Peru,M,Primary,6,0.0
333,Peru,M,Secondary,6,0.0
404,Philippines,F,Higher,2,7.5
404,Philippines,F,No education,2,17.5
404,Philippines,F,Primary,2,16.5
404,Philippines,F,Secondary,2,11.8
124,Philippines,F,Higher,3,1.1
124,Philippines,F,No education,3,2.7
124,Philippines,F,Primary,3,3.6
124,Philippines,F,Secondary,3,2.5
54,Philippines,F,Higher,1,0.7
54,Philippines,F,No education,1,1.8
54,Philippines,F,Primary,1,2.4
54,Philippines,F,Secondary,1,1.5
194,Philippines,F,Higher,4,1.3
194,Philippines,F,No education,4,9.8
194,Philippines,F,Primary,4,7.9
194,Philippines,F,Secondary,4,3.6
264,Philippines,F,Higher,5,6.3
264,Philippines,F,No education,5,14.5
264,Philippines,F,Primary,5,12.5
264,Philippines,F,Secondary,5,9.1
334,Philippines,F,Higher,6,0.8
334,Philippines,F,No education,6,2.6
334,Philippines,F,Primary,6,1.9
334,Philippines,F,Secondary,6,1.6
404,Philippines,M,Higher,2,0.0
404,Philippines,M,No education,2,0.0
404,Philippines,M,Primary,2,0.0
404,Philippines,M,Secondary,2,0.0
124,Philippines,M,Higher,3,0.0
124,Philippines,M,No education,3,0.0
124,Philippines,M,Primary,3,0.0
124,Philippines,M,Secondary,3,0.0
54,Philippines,M,Higher,1,0.0
54,Philippines,M,No education,1,0.0
54,Philippines,M,Primary,1,0.0
54,Philippines,M,Secondary,1,0.0
194,Philippines,M,Higher,4,0.0
194,Philippines,M,No education,4,0.0
194,Philippines,M,Primary,4,0.0
194,Philippines,M,Secondary,4,0.0
264,Philippines,M,Higher,5,0.0
264,Philippines,M,No education,5,0.0
264,Philippines,M,Primary,5,0.0
264,Philippines,M,Secondary,5,0.0
334,Philippines,M,Higher,6,0.0
334,Philippines,M,No education,6,0.0
334,Philippines,M,Primary,6,0.0
334,Philippines,M,Secondary,6,0.0
405,Rwanda,F,Higher,2,11.3
405,Rwanda,F,No education,2,46.1
405,Rwanda,F,Primary,2,43.8
405,Rwanda,F,Secondary,2,35.0
125,Rwanda,F,Higher,3,3.7
125,Rwanda,F,No education,3,24.9
125,Rwanda,F,Primary,3,21.8
125,Rwanda,F,Secondary,3,15.7
55,Rwanda,F,Higher,1,0.9
55,Rwanda,F,No education,1,11.0
55,Rwanda,F,Primary,1,9.7
55,Rwanda,F,Secondary,1,6.1
195,Rwanda,F,Higher,4,4.1
195,Rwanda,F,No education,4,25.0
195,Rwanda,F,Primary,4,23.7
195,Rwanda,F,Secondary,4,18.7
265,Rwanda,F,Higher,5,6.5
265,Rwanda,F,No education,5,31.3
265,Rwanda,F,Primary,5,30.9
265,Rwanda,F,Secondary,5,26.8
335,Rwanda,F,Higher,6,3.3
335,Rwanda,F,No education,6,31.4
335,Rwanda,F,Primary,6,26.0
335,Rwanda,F,Secondary,6,18.0
405,Rwanda,M,Higher,2,5.2
405,Rwanda,M,No education,2,21.1
405,Rwanda,M,Primary,2,18.4
405,Rwanda,M,Secondary,2,17.5
125,Rwanda,M,Higher,3,0.6
125,Rwanda,M,No education,3,7.5
125,Rwanda,M,Primary,3,5.6
125,Rwanda,M,Secondary,3,5.0
55,Rwanda,M,Higher,1,0.0
55,Rwanda,M,No education,1,1.2
55,Rwanda,M,Primary,1,1.7
55,Rwanda,M,Secondary,1,2.2
195,Rwanda,M,Higher,4,2.3
195,Rwanda,M,No education,4,8.6
195,Rwanda,M,Primary,4,7.1
195,Rwanda,M,Secondary,4,6.8
265,Rwanda,M,Higher,5,3.9
265,Rwanda,M,No education,5,14.9
265,Rwanda,M,Primary,5,12.3
265,Rwanda,M,Secondary,5,12.4
335,Rwanda,M,Higher,6,1.0
335,Rwanda,M,No education,6,8.0
335,Rwanda,M,Primary,6,7.0
335,Rwanda,M,Secondary,6,6.3
406,Sao Tome and Principe,F,Higher,2,0.0
406,Sao Tome and Principe,F,No education,2,27.5
406,Sao Tome and Principe,F,Primary,2,21.7
406,Sao Tome and Principe,F,Secondary,2,14.7
126,Sao Tome and Principe,F,Higher,3,0.0
126,Sao Tome and Principe,F,No education,3,7.3
126,Sao Tome and Principe,F,Primary,3,8.2
126,Sao Tome and Principe,F,Secondary,3,5.0
56,Sao Tome and Principe,F,Higher,1,0.0
56,Sao Tome and Principe,F,No education,1,10.5
56,Sao Tome and Principe,F,Primary,1,6.5
56,Sao Tome and Principe,F,Secondary,1,5.6
196,Sao Tome and Principe,F,Higher,4,0.0
196,Sao Tome and Principe,F,No education,4,18.4
196,Sao Tome and Principe,F,Primary,4,11.5
196,Sao Tome and Principe,F,Secondary,4,6.8
266,Sao Tome and Principe,F,Higher,5,0.0
266,Sao Tome and Principe,F,No education,5,14.5
266,Sao Tome and Principe,F,Primary,5,13.2
266,Sao Tome and Principe,F,Secondary,5,8.9
336,Sao Tome and Principe,F,Higher,6,0.0
336,Sao Tome and Principe,F,No education,6,12.0
336,Sao Tome and Principe,F,Primary,6,6.6
336,Sao Tome and Principe,F,Secondary,6,3.0
406,Sao Tome and Principe,M,Higher,2,13.4
406,Sao Tome and Principe,M,No education,2,21.4
406,Sao Tome and Principe,M,Primary,2,26.3
406,Sao Tome and Principe,M,Secondary,2,16.0
126,Sao Tome and Principe,M,Higher,3,7.7
126,Sao Tome and Principe,M,No education,3,4.3
126,Sao Tome and Principe,M,Primary,3,11.5
126,Sao Tome and Principe,M,Secondary,3,8.6
56,Sao Tome and Principe,M,Higher,1,10.4
56,Sao Tome and Principe,M,No education,1,8.4
56,Sao Tome and Principe,M,Primary,1,7.7
56,Sao Tome and Principe,M,Secondary,1,4.7
196,Sao Tome and Principe,M,Higher,4,11.0
196,Sao Tome and Principe,M,No education,4,13.5
196,Sao Tome and Principe,M,Primary,4,15.3
196,Sao Tome and Principe,M,Secondary,4,6.9
266,Sao Tome and Principe,M,Higher,5,3.8
266,Sao Tome and Principe,M,No education,5,18.4
266,Sao Tome and Principe,M,Primary,5,17.5
266,Sao Tome and Principe,M,Secondary,5,9.7
336,Sao Tome and Principe,M,Higher,6,7.7
336,Sao Tome and Principe,M,No education,6,7.7
336,Sao Tome and Principe,M,Primary,6,6.2
336,Sao Tome and Principe,M,Secondary,6,4.3
407,Senegal,F,Higher,2,9.7
407,Senegal,F,No education,2,59.0
407,Senegal,F,Primary,2,39.5
407,Senegal,F,Secondary,2,34.0
127,Senegal,F,Higher,3,2.9
127,Senegal,F,No education,3,48.6
127,Senegal,F,Primary,3,29.6
127,Senegal,F,Secondary,3,22.9
57,Senegal,F,Higher,1,1.4
57,Senegal,F,No education,1,30.9
57,Senegal,F,Primary,1,19.1
57,Senegal,F,Secondary,1,12.7
197,Senegal,F,Higher,4,2.4
197,Senegal,F,No education,4,46.9
197,Senegal,F,Primary,4,27.7
197,Senegal,F,Secondary,4,19.3
267,Senegal,F,Higher,5,8.4
267,Senegal,F,No education,5,46.8
267,Senegal,F,Primary,5,29.8
267,Senegal,F,Secondary,5,24.7
337,Senegal,F,Higher,6,2.9
337,Senegal,F,No education,6,50.7
337,Senegal,F,Primary,6,28.3
337,Senegal,F,Secondary,6,19.4
407,Senegal,M,Higher,2,7.8
407,Senegal,M,No education,2,33.2
407,Senegal,M,Primary,2,27.6
407,Senegal,M,Secondary,2,26.7
127,Senegal,M,Higher,3,3.3
127,Senegal,M,No education,3,22.9
127,Senegal,M,Primary,3,18.9
127,Senegal,M,Secondary,3,17.7
57,Senegal,M,Higher,1,1.1
57,Senegal,M,No education,1,7.5
57,Senegal,M,Primary,1,6.5
57,Senegal,M,Secondary,1,6.3
197,Senegal,M,Higher,4,3.3
197,Senegal,M,No education,4,18.3
197,Senegal,M,Primary,4,13.9
197,Senegal,M,Secondary,4,12.1
267,Senegal,M,Higher,5,3.1
267,Senegal,M,No education,5,20.9
267,Senegal,M,Primary,5,15.8
267,Senegal,M,Secondary,5,16.8
337,Senegal,M,Higher,6,0.8
337,Senegal,M,No education,6,15.7
337,Senegal,M,Primary,6,11.7
337,Senegal,M,Secondary,6,8.8
408,Sierra Leone,F,Higher,2,32.3
408,Sierra Leone,F,No education,2,69.3
408,Sierra Leone,F,Primary,2,59.4
408,Sierra Leone,F,Secondary,2,54.6
128,Sierra Leone,F,Higher,3,17.0
128,Sierra Leone,F,No education,3,55.0
128,Sierra Leone,F,Primary,3,43.0
128,Sierra Leone,F,Secondary,3,37.9
58,Sierra Leone,F,Higher,1,4.0
58,Sierra Leone,F,No education,1,22.0
58,Sierra Leone,F,Primary,1,17.6
58,Sierra Leone,F,Secondary,1,12.7
198,Sierra Leone,F,Higher,4,25.3
198,Sierra Leone,F,No education,4,59.4
198,Sierra Leone,F,Primary,4,50.3
198,Sierra Leone,F,Secondary,4,44.1
268,Sierra Leone,F,Higher,5,24.2
268,Sierra Leone,F,No education,5,59.3
268,Sierra Leone,F,Primary,5,50.9
268,Sierra Leone,F,Secondary,5,44.2
338,Sierra Leone,F,Higher,6,6.0
338,Sierra Leone,F,No education,6,32.0
338,Sierra Leone,F,Primary,6,24.2
338,Sierra Leone,F,Secondary,6,16.1
408,Sierra Leone,M,Higher,2,20.0
408,Sierra Leone,M,No education,2,39.0
408,Sierra Leone,M,Primary,2,34.1
408,Sierra Leone,M,Secondary,2,31.6
128,Sierra Leone,M,Higher,3,12.2
128,Sierra Leone,M,No education,3,27.9
128,Sierra Leone,M,Primary,3,24.8
128,Sierra Leone,M,Secondary,3,22.4
58,Sierra Leone,M,Higher,1,4.8
58,Sierra Leone,M,No education,1,5.0
58,Sierra Leone,M,Primary,1,5.2
58,Sierra Leone,M,Secondary,1,4.6
198,Sierra Leone,M,Higher,4,9.2
198,Sierra Leone,M,No education,4,23.7
198,Sierra Leone,M,Primary,4,20.8
198,Sierra Leone,M,Secondary,4,17.2
268,Sierra Leone,M,Higher,5,10.9
268,Sierra Leone,M,No education,5,26.9
268,Sierra Leone,M,Primary,5,20.2
268,Sierra Leone,M,Secondary,5,20.1
338,Sierra Leone,M,Higher,6,4.7
338,Sierra Leone,M,No education,6,11.8
338,Sierra Leone,M,Primary,6,10.0
338,Sierra Leone,M,Secondary,6,8.0
409,South Africa,F,Higher,2,1.1
409,South Africa,F,No education,2,6.8
409,South Africa,F,Primary,2,9.9
409,South Africa,F,Secondary,2,5.6
129,South Africa,F,Higher,3,0.5
129,South Africa,F,No education,3,2.9
129,South Africa,F,Primary,3,4.2
129,South Africa,F,Secondary,3,2.2
59,South Africa,F,Higher,1,0.2
59,South Africa,F,No education,1,1.6
59,South Africa,F,Primary,1,2.4
59,South Africa,F,Secondary,1,0.9
199,South Africa,F,Higher,4,0.3
199,South Africa,F,No education,4,2.2
199,South Africa,F,Primary,4,4.8
199,South Africa,F,Secondary,4,2.1
269,South Africa,F,Higher,5,0.6
269,South Africa,F,No education,5,2.8
269,South Africa,F,Primary,5,6.9
269,South Africa,F,Secondary,5,4.0
339,South Africa,F,Higher,6,0.1
339,South Africa,F,No education,6,2.2
339,South Africa,F,Primary,6,1.9
339,South Africa,F,Secondary,6,1.0
409,South Africa,M,Higher,2,5.8
409,South Africa,M,No education,2,10.6
409,South Africa,M,Primary,2,11.0
409,South Africa,M,Secondary,2,9.4
129,South Africa,M,Higher,3,0.7
129,South Africa,M,No education,3,6.3
129,South Africa,M,Primary,3,6.3
129,South Africa,M,Secondary,3,3.7
59,South Africa,M,Higher,1,1.2
59,South Africa,M,No education,1,3.8
59,South Africa,M,Primary,1,3.2
59,South Africa,M,Secondary,1,1.5
